At timestep 8040:-0.000024 -0.000086 -0.000014 -0.000037 0.000010 -0.000024 -0.000000; 0.627421 0.710964 0.095638 -1.413581 -1.163836 0.983637 1.462780; -0.005328 -0.002685 -0.007455 -0.008063 -0.000128 0.004519 -0.000899
At timestep 8041:-0.000054 -0.000091 -0.000034 -0.000016 0.000006 -0.000021 -0.000000; 0.627423 0.710962 0.095635 -1.413593 -1.163838 0.983640 1.462790; -0.003112 -0.002624 -0.007849 -0.009677 -0.000763 0.004097 0.006303
At timestep 8042:-0.000043 -0.000066 -0.000028 -0.000001 0.000002 -0.000013 -0.000000; 0.627426 0.710956 0.095625 -1.413602 -1.163837 0.983641 1.462787; -0.001443 -0.003512 -0.007759 -0.006579 -0.000170 0.001926 0.002363
At timestep 8043:-0.000065 -0.000093 -0.000043 0.000014 -0.000001 -0.000014 -0.000000; 0.627426 0.710954 0.095620 -1.413611 -1.163837 0.983644 1.462797; -0.000349 -0.002341 -0.008829 -0.007219 -0.000113 0.002205 0.008176
At timestep 8044:-0.000051 -0.000102 -0.000033 -0.000000 0.000003 -0.000019 -0.000000; 0.627422 0.710953 0.095618 -1.413627 -1.163839 0.983646 1.462799; -0.002162 -0.002395 -0.008880 -0.007371 -0.000720 0.002000 0.005330
At timestep 8045:-0.000040 -0.000094 -0.000026 0.000006 0.000001 -0.000015 -0.000000; 0.627423 0.710951 0.095617 -1.413639 -1.163839 0.983646 1.462799; -0.001567 -0.002525 -0.008905 -0.005510 -0.000480 0.001451 0.008094
At timestep 8046:-0.000046 -0.000076 -0.000030 0.000005 0.000001 -0.000013 -0.000000; 0.627423 0.710948 0.095613 -1.413649 -1.163838 0.983648 1.462810; -0.001138 -0.002518 -0.007708 -0.007163 -0.000015 0.000683 0.012048
At timestep 8047:-0.000017 -0.000047 -0.000011 0.000005 0.000000 -0.000007 -0.000000; 0.627423 0.710954 0.095613 -1.413656 -1.163838 0.983648 1.462810; -0.000829 0.000085 -0.005772 -0.003601 -0.000010 0.000183 0.008225
At timestep 8048:-0.000042 -0.000060 -0.000028 0.000010 -0.000001 -0.000009 -0.000000; 0.627426 0.710952 0.095605 -1.413664 -1.163834 0.983650 1.462814; 0.000323 0.000057 -0.006921 -0.005153 0.000333 0.004323 0.006187
At timestep 8049:-0.000019 -0.000042 -0.000012 -0.000007 0.000003 -0.000010 -0.000000; 0.627420 0.710955 0.095610 -1.413676 -1.163837 0.983650 1.462816; -0.001588 0.000873 -0.003207 -0.007194 -0.000117 0.002957 0.003669
At timestep 8050:-0.000017 -0.000050 -0.000010 -0.000011 0.000004 -0.000012 -0.000000; 0.627413 0.710949 0.095605 -1.413688 -1.163838 0.983649 1.462825; -0.002851 -0.001181 -0.004168 -0.008552 -0.000383 0.001570 0.004334
At timestep 8051:-0.000038 -0.000086 -0.000025 -0.000004 0.000003 -0.000018 -0.000000; 0.627413 0.710951 0.095605 -1.413698 -1.163840 0.983652 1.462825; -0.000995 0.000141 -0.002979 -0.011887 -0.000595 0.001280 0.001695
At timestep 8052:0.000006 -0.000113 0.000008 -0.000023 0.000010 -0.000025 -0.000000; 0.627407 0.710946 0.095602 -1.413716 -1.163837 0.983653 1.462829; -0.004825 -0.000834 -0.003064 -0.013873 -0.000396 0.001028 0.002336
At timestep 8053:0.000052 -0.000078 0.000040 -0.000051 0.000016 -0.000023 -0.000000; 0.627401 0.710940 0.095602 -1.413729 -1.163839 0.983652 1.462832; -0.007437 -0.002319 -0.002155 -0.013368 -0.000264 0.005044 0.006809
At timestep 8054:0.000052 -0.000018 0.000035 -0.000025 0.000008 -0.000007 -0.000000; 0.627409 0.710940 0.095605 -1.413736 -1.163837 0.983657 1.462832; -0.005067 -0.003772 0.000242 -0.010499 -0.000515 0.004217 0.004029
At timestep 8055:0.000140 -0.000052 0.000093 -0.000076 0.000020 -0.000021 -0.000000; 0.627400 0.710936 0.095602 -1.413759 -1.163836 0.983657 1.462839; -0.008823 -0.006797 -0.000737 -0.016993 -0.000344 0.002800 0.008764
At timestep 8056:0.000094 -0.000029 0.000062 -0.000055 0.000014 -0.000015 -0.000000; 0.627397 0.710929 0.095600 -1.413775 -1.163837 0.983660 1.462836; -0.006602 -0.006749 -0.000539 -0.015812 -0.000568 0.002137 0.004788
At timestep 8057:0.000052 -0.000035 0.000036 -0.000031 0.000010 -0.000012 -0.000000; 0.627397 0.710928 0.095602 -1.413791 -1.163836 0.983665 1.462843; -0.004106 -0.004841 0.000440 -0.014969 -0.000040 0.005971 0.004919
At timestep 8058:0.000037 -0.000012 0.000024 -0.000038 0.000009 -0.000011 -0.000000; 0.627393 0.710926 0.095599 -1.413804 -1.163837 0.983673 1.462844; -0.003142 -0.006645 0.000267 -0.015706 -0.000366 0.004495 0.002676
At timestep 8059:-0.000045 -0.000060 -0.000030 -0.000035 0.000008 -0.000021 -0.000000; 0.627390 0.710920 0.095591 -1.413821 -1.163839 0.983676 1.462853; -0.003234 -0.005720 -0.005583 -0.014994 -0.000922 0.002670 0.003289
At timestep 8060:-0.000009 -0.000036 -0.000006 -0.000037 0.000009 -0.000017 -0.000000; 0.627390 0.710916 0.095597 -1.413839 -1.163836 0.983686 1.462859; -0.001548 -0.005918 -0.000472 -0.017544 0.000403 0.006800 0.002915
At timestep 8061:-0.000084 -0.000114 -0.000057 -0.000025 0.000007 -0.000031 -0.000000; 0.627389 0.710916 0.095593 -1.413858 -1.163836 0.983690 1.462858; -0.001203 -0.004202 -0.003607 -0.019472 0.000268 0.004401 0.004775
At timestep 8062:-0.000051 -0.000088 -0.000035 -0.000021 0.000006 -0.000024 -0.000000; 0.627389 0.710912 0.095592 -1.413877 -1.163837 0.983699 1.462872; -0.000930 -0.003921 -0.001982 -0.017810 -0.000160 0.003708 0.010524
At timestep 8063:-0.000035 -0.000079 -0.000023 -0.000012 0.000004 -0.000019 -0.000000; 0.627384 0.710911 0.095586 -1.413889 -1.163834 0.983702 1.462872; -0.001551 -0.002758 -0.002466 -0.014907 -0.000107 0.001747 0.005578
At timestep 8064:-0.000015 -0.000104 -0.000008 -0.000019 0.000008 -0.000024 -0.000000; 0.627384 0.710913 0.095580 -1.413907 -1.163833 0.983718 1.462883; -0.003360 -0.001019 -0.002804 -0.014515 -0.000071 0.002834 0.010081
At timestep 8065:-0.000025 -0.000116 -0.000014 -0.000027 0.000011 -0.000030 -0.000000; 0.627380 0.710909 0.095575 -1.413926 -1.163830 0.983728 1.462893; -0.002551 -0.001688 -0.002044 -0.017280 0.000631 0.006428 0.011444
At timestep 8066:-0.000098 -0.000168 -0.000062 -0.000044 0.000015 -0.000045 -0.000000; 0.627383 0.710903 0.095566 -1.413945 -1.163833 0.983737 1.462905; -0.003391 -0.002022 -0.006390 -0.019221 -0.000597 0.008939 0.013569
At timestep 8067:-0.000031 -0.000165 -0.000016 -0.000053 0.000020 -0.000045 -0.000000; 0.627377 0.710900 0.095568 -1.413965 -1.163833 0.983748 1.462913; -0.003633 -0.001393 -0.002856 -0.020658 -0.000398 0.010714 0.014134
At timestep 8068:-0.000045 -0.000165 -0.000027 -0.000046 0.000018 -0.000044 -0.000000; 0.627377 0.710895 0.095567 -1.413981 -1.163831 0.983759 1.462927; -0.000991 -0.000963 -0.001245 -0.020919 -0.000604 0.011349 0.016668
At timestep 8069:-0.000167 -0.000163 -0.000111 -0.000055 0.000016 -0.000051 -0.000000; 0.627375 0.710891 0.095561 -1.414007 -1.163834 0.983773 1.462939; -0.000075 -0.003907 -0.005102 -0.023758 -0.000708 0.013124 0.016988
At timestep 8070:-0.000096 -0.000093 -0.000063 -0.000046 0.000012 -0.000032 -0.000000; 0.627367 0.710888 0.095558 -1.414030 -1.163835 0.983785 1.462945; -0.001072 -0.005207 -0.003815 -0.020917 -0.001489 0.009206 0.011213
At timestep 8071:-0.000166 -0.000037 -0.000112 -0.000046 0.000005 -0.000026 -0.000000; 0.627369 0.710879 0.095560 -1.414047 -1.163832 0.983799 1.462960; 0.001743 -0.007962 -0.004237 -0.020164 -0.000315 0.006675 0.009019
At timestep 8072:-0.000144 -0.000098 -0.000096 -0.000075 0.000017 -0.000043 -0.000001; 0.627360 0.710875 0.095554 -1.414074 -1.163832 0.983818 1.462971; -0.002862 -0.008206 -0.007293 -0.022994 -0.000210 0.010166 0.011828
At timestep 8073:-0.000127 0.000005 -0.000084 -0.000067 0.000010 -0.000022 -0.000000; 0.627361 0.710867 0.095556 -1.414096 -1.163831 0.983839 1.462977; 0.000354 -0.009282 -0.004660 -0.019545 -0.000140 0.012732 0.008393
At timestep 8074:-0.000028 0.000050 -0.000020 -0.000104 0.000017 -0.000020 -0.000000; 0.627355 0.710853 0.095551 -1.414122 -1.163832 0.983861 1.462986; -0.003122 -0.011831 -0.004416 -0.018553 -0.000432 0.015075 0.006569
At timestep 8075:0.000003 -0.000028 0.000004 -0.000085 0.000022 -0.000027 -0.000000; 0.627343 0.710848 0.095550 -1.414146 -1.163831 0.983878 1.462996; -0.004293 -0.007918 -0.003300 -0.020533 0.000051 0.015911 0.005169
At timestep 8076:0.000066 -0.000045 0.000046 -0.000111 0.000030 -0.000035 -0.000000; 0.627337 0.710839 0.095552 -1.414174 -1.163832 0.983895 1.463007; -0.005529 -0.009091 -0.001632 -0.024724 -0.000305 0.015910 0.004369
At timestep 8077:0.000151 -0.000071 0.000103 -0.000129 0.000037 -0.000040 -0.000000; 0.627328 0.710830 0.095555 -1.414200 -1.163831 0.983910 1.463016; -0.007346 -0.009932 -0.000360 -0.027336 0.000136 0.014920 0.001969
At timestep 8078:0.000068 -0.000156 0.000050 -0.000124 0.000040 -0.000059 -0.000000; 0.627327 0.710820 0.095552 -1.414228 -1.163827 0.983930 1.463024; -0.005897 -0.008280 -0.001318 -0.030063 0.000430 0.016049 0.006388
At timestep 8079:0.000175 -0.000200 0.000125 -0.000177 0.000056 -0.000073 -0.000001; 0.627314 0.710811 0.095552 -1.414264 -1.163828 0.983948 1.463039; -0.009602 -0.009318 -0.001827 -0.032894 -0.000392 0.016328 0.005798
At timestep 8080:0.000275 -0.000186 0.000192 -0.000178 0.000058 -0.000066 -0.000000; 0.627302 0.710804 0.095555 -1.414288 -1.163827 0.983966 1.463051; -0.011288 -0.009277 -0.000467 -0.031534 0.000078 0.016409 0.008425
At timestep 8081:0.000230 -0.000036 0.000156 -0.000179 0.000050 -0.000043 -0.000000; 0.627301 0.710791 0.095553 -1.414320 -1.163826 0.983988 1.463062; -0.008818 -0.011924 -0.000375 -0.029213 -0.000626 0.021830 0.010993
At timestep 8082:0.000318 -0.000099 0.000215 -0.000187 0.000055 -0.000052 -0.000000; 0.627291 0.710783 0.095555 -1.414353 -1.163822 0.984005 1.463079; -0.010817 -0.011925 0.000631 -0.031493 0.000261 0.016693 0.017719
At timestep 8086:0.000347 -0.000234 0.000243 -0.000182 0.000064 -0.000072 -0.000000; 0.627265 0.710742 0.095557 -1.414482 -1.163825 0.984082 1.463149; -0.011968 -0.009328 0.000785 -0.033663 -0.000539 0.016020 0.016669
At timestep 8087:0.000244 -0.000243 0.000174 -0.000133 0.000052 -0.000067 -0.000000; 0.627263 0.710738 0.095560 -1.414516 -1.163825 0.984100 1.463168; -0.008844 -0.007539 0.001440 -0.032341 -0.000359 0.016184 0.017296
At timestep 8088:0.000137 -0.000119 0.000095 -0.000134 0.000041 -0.000051 -0.000000; 0.627261 0.710725 0.095557 -1.414545 -1.163825 0.984113 1.463191; -0.006545 -0.009783 0.000024 -0.030382 -0.000239 0.015715 0.017539
At timestep 8089:0.000039 -0.000196 0.000030 -0.000140 0.000043 -0.000071 -0.000000; 0.627255 0.710710 0.095552 -1.414579 -1.163825 0.984128 1.463213; -0.005685 -0.009162 -0.001754 -0.033243 -0.000160 0.015206 0.021616
At timestep 8090:-0.000009 -0.000239 -0.000003 -0.000141 0.000042 -0.000083 -0.000000; 0.627254 0.710711 0.095550 -1.414616 -1.163824 0.984142 1.463238; -0.004155 -0.009602 -0.001174 -0.035896 0.000233 0.015142 0.026093
At timestep 8091:0.000053 -0.000071 0.000036 -0.000149 0.000036 -0.000052 -0.000000; 0.627249 0.710694 0.095552 -1.414645 -1.163823 0.984159 1.463266; -0.003879 -0.012237 0.000142 -0.032269 0.000494 0.015484 0.029167
At timestep 8092:0.000015 -0.000053 0.000009 -0.000186 0.000041 -0.000060 -0.000000; 0.627243 0.710689 0.095547 -1.414680 -1.163820 0.984173 1.463291; -0.004554 -0.013845 -0.001671 -0.034414 0.000329 0.015909 0.026399
At timestep 8093:-0.000065 0.000003 -0.000044 -0.000160 0.000030 -0.000047 -0.000000; 0.627246 0.710679 0.095546 -1.414711 -1.163817 0.984186 1.463314; -0.001427 -0.013756 -0.001116 -0.031082 0.000898 0.015660 0.027619
At timestep 8094:-0.000048 -0.000159 -0.000034 -0.000161 0.000037 -0.000076 -0.000000; 0.627235 0.710670 0.095544 -1.414749 -1.163816 0.984201 1.463345; -0.003665 -0.012645 -0.001674 -0.036685 0.000599 0.012250 0.027338
At timestep 8095:-0.000098 -0.000231 -0.000066 -0.000180 0.000045 -0.000094 -0.000001; 0.627230 0.710660 0.095539 -1.414786 -1.163814 0.984217 1.463370; -0.005610 -0.012018 -0.005097 -0.037773 0.000060 0.012889 0.025342
At timestep 8096:0.000031 -0.000078 0.000023 -0.000176 0.000044 -0.000060 -0.000000; 0.627219 0.710647 0.095546 -1.414821 -1.163814 0.984234 1.463395; -0.004990 -0.012376 -0.001898 -0.033494 -0.000299 0.018191 0.027322
At timestep 8097:-0.000118 -0.000098 -0.000077 -0.000172 0.000038 -0.000070 -0.000000; 0.627220 0.710637 0.095544 -1.414864 -1.163811 0.984253 1.463419; -0.000969 -0.012566 -0.001462 -0.035486 -0.000538 0.018299 0.025849
At timestep 8098:-0.000009 -0.000174 -0.000003 -0.000172 0.000046 -0.000079 -0.000000; 0.627212 0.710627 0.095544 -1.414897 -1.163811 0.984272 1.463434; -0.003097 -0.011743 -0.000287 -0.037338 -0.000698 0.017905 0.022295
At timestep 8099:0.000169 -0.000106 0.000114 -0.000236 0.000061 -0.000073 -0.000001; 0.627202 0.710610 0.095538 -1.414936 -1.163813 0.984290 1.463452; -0.008795 -0.013926 -0.002066 -0.036748 -0.001110 0.017468 0.022158
At timestep 8100:0.000197 -0.000183 0.000139 -0.000221 0.000067 -0.000084 -0.000000; 0.627196 0.710599 0.095543 -1.414976 -1.163813 0.984311 1.463472; -0.007276 -0.012655 0.000303 -0.039343 -0.001079 0.021817 0.021802
At timestep 8101:0.000354 -0.000220 0.000241 -0.000355 0.000098 -0.000116 -0.000001; 0.627180 0.710585 0.095537 -1.415026 -1.163812 0.984332 1.463483; -0.013001 -0.015745 -0.002459 -0.044004 -0.000380 0.021114 0.015856
At timestep 8102:0.000323 -0.000266 0.000225 -0.000294 0.000090 -0.000111 -0.000001; 0.627172 0.710574 0.095538 -1.415067 -1.163812 0.984358 1.463496; -0.011209 -0.013943 -0.000851 -0.043557 -0.000253 0.021559 0.017358
At timestep 8103:0.000451 -0.000204 0.000306 -0.000297 0.000089 -0.000095 -0.000000; 0.627159 0.710553 0.095543 -1.415110 -1.163809 0.984384 1.463503; -0.011760 -0.015476 0.001161 -0.043307 -0.000169 0.021136 0.011970
At timestep 8104:0.000299 -0.000310 0.000212 -0.000300 0.000095 -0.000122 -0.000000; 0.627142 0.710540 0.095540 -1.415164 -1.163810 0.984409 1.463512; -0.009802 -0.013774 -0.000088 -0.045978 -0.000791 0.024768 0.008779
At timestep 8105:0.000297 -0.000284 0.000205 -0.000321 0.000093 -0.000126 -0.000000; 0.627136 0.710522 0.095547 -1.415213 -1.163809 0.984438 1.463521; -0.007938 -0.016639 0.001685 -0.049498 -0.000188 0.023756 0.010942
At timestep 8106:0.000251 -0.000363 0.000180 -0.000330 0.000103 -0.000143 -0.000000; 0.627128 0.710506 0.095543 -1.415265 -1.163811 0.984464 1.463531; -0.008457 -0.014772 0.000181 -0.049941 -0.000804 0.026749 0.008260
At timestep 8107:0.000487 -0.000155 0.000332 -0.000376 0.000107 -0.000108 0.000000; 0.627113 0.710484 0.095548 -1.415312 -1.163808 0.984490 1.463544; -0.010511 -0.018433 0.001873 -0.048254 -0.000536 0.028578 0.007485
At timestep 8108:0.000490 -0.000183 0.000335 -0.000408 0.000117 -0.000120 -0.000000; 0.627100 0.710471 0.095545 -1.415362 -1.163806 0.984517 1.463555; -0.011935 -0.018255 0.000405 -0.048986 -0.000357 0.029374 0.009717
At timestep 8109:0.000495 -0.000325 0.000347 -0.000447 0.000137 -0.000156 -0.000000; 0.627088 0.710449 0.095545 -1.415417 -1.163804 0.984550 1.463571; -0.012045 -0.017741 0.000264 -0.053638 -0.000577 0.032128 0.012338
At timestep 8110:0.000574 -0.000209 0.000392 -0.000488 0.000138 -0.000144 -0.000000; 0.627078 0.710425 0.095548 -1.415477 -1.163801 0.984576 1.463587; -0.012193 -0.020593 0.001006 -0.054414 0.000293 0.032456 0.013548
At timestep 8111:0.000488 -0.000409 0.000345 -0.000476 0.000149 -0.000180 -0.000000; 0.627068 0.710413 0.095548 -1.415531 -1.163802 0.984607 1.463594; -0.011400 -0.018145 0.000667 -0.057272 -0.000483 0.033714 0.013061
At timestep 8112:0.000529 -0.000183 0.000362 -0.000500 0.000139 -0.000146 -0.000000; 0.627058 0.710389 0.095548 -1.415584 -1.163796 0.984635 1.463619; -0.011789 -0.020982 0.000442 -0.054519 0.000696 0.033699 0.011662
At timestep 8113:0.000272 -0.000152 0.000181 -0.000467 0.000117 -0.000149 -0.000000; 0.627048 0.710366 0.095545 -1.415642 -1.163792 0.984658 1.463634; -0.008885 -0.022062 -0.000542 -0.054413 0.005139 0.028916 0.016188
At timestep 8114:0.000343 -0.000153 0.000231 -0.000507 0.000128 -0.000155 0.000000; 0.627041 0.710344 0.095548 -1.415707 -1.163790 0.984687 1.463659; -0.008966 -0.022825 0.000472 -0.056699 0.002798 0.030848 0.018879
At timestep 8115:0.000142 -0.000031 0.000094 -0.000477 0.000103 -0.000133 0.000000; 0.627034 0.710322 0.095548 -1.415760 -1.163788 0.984713 1.463679; -0.005885 -0.023516 0.000314 -0.053902 0.002497 0.027998 0.018010
At timestep 8116:0.000319 -0.000050 0.000211 -0.000523 0.000123 -0.000138 -0.000000; 0.627017 0.710302 0.095543 -1.415818 -1.163787 0.984736 1.463701; -0.010241 -0.023161 -0.001555 -0.053788 0.000900 0.029271 0.017592
At timestep 8117:0.000067 -0.000355 0.000049 -0.000399 0.000105 -0.000173 -0.000000; 0.627012 0.710285 0.095545 -1.415877 -1.163780 0.984756 1.463731; -0.005885 -0.018870 -0.000109 -0.056097 0.001409 0.026081 0.023379
At timestep 8118:0.000198 -0.000508 0.000138 -0.000403 0.000118 -0.000193 -0.000001; 0.626995 0.710262 0.095543 -1.415937 -1.163781 0.984777 1.463752; -0.009243 -0.017586 -0.001001 -0.057519 0.000418 0.023384 0.020832
At timestep 8119:0.000207 -0.000344 0.000135 -0.000436 0.000108 -0.000174 -0.000001; 0.626991 0.710232 0.095548 -1.416000 -1.163776 0.984797 1.463779; -0.007396 -0.021333 0.001095 -0.058823 0.000710 0.021574 0.026074
At timestep 8120:0.000255 -0.000686 0.000173 -0.000373 0.000113 -0.000214 -0.000001; 0.626975 0.710215 0.095543 -1.416063 -1.163775 0.984815 1.463804; -0.010625 -0.017416 -0.001033 -0.059687 0.000543 0.015928 0.023270
At timestep 8121:0.000214 -0.000872 0.000142 -0.000374 0.000116 -0.000254 -0.000001; 0.626968 0.710185 0.095545 -1.416132 -1.163772 0.984835 1.463836; -0.009353 -0.018049 0.000239 -0.064599 0.001397 0.015644 0.023087
At timestep 8122:0.000330 -0.000990 0.000223 -0.000323 0.000112 -0.000253 -0.000002; 0.626953 0.710172 0.095545 -1.416196 -1.163770 0.984855 1.463861; -0.011155 -0.016172 0.000159 -0.063243 0.000292 0.011477 0.025574
At timestep 8123:0.000369 -0.000685 0.000240 -0.000400 0.000113 -0.000219 -0.000001; 0.626941 0.710142 0.095548 -1.416263 -1.163763 0.984876 1.463889; -0.010565 -0.020481 0.000941 -0.063369 0.001241 0.012883 0.023431
At timestep 8124:0.000510 -0.000615 0.000337 -0.000439 0.000124 -0.000206 -0.000001; 0.626930 0.710119 0.095548 -1.416325 -1.163761 0.984899 1.463923; -0.012605 -0.020772 0.000627 -0.062344 -0.000168 0.013825 0.028743
At timestep 8125:0.000340 -0.000608 0.000220 -0.000464 0.000124 -0.000227 -0.000001; 0.626919 0.710092 0.095543 -1.416396 -1.163757 0.984919 1.463946; -0.011817 -0.021947 -0.001345 -0.063471 0.004603 0.013864 0.028669
At timestep 8126:0.000459 -0.000509 0.000303 -0.000488 0.000132 -0.000208 -0.000001; 0.626906 0.710066 0.095545 -1.416459 -1.163754 0.984943 1.463981; -0.012205 -0.021959 0.000031 -0.062368 0.002829 0.018289 0.033070
At timestep 8127:0.000592 -0.000509 0.000388 -0.000494 0.000136 -0.000208 -0.000001; 0.626889 0.710037 0.095548 -1.416526 -1.163748 0.984972 1.464011; -0.013246 -0.022857 0.000856 -0.062653 0.006211 0.017298 0.033320
At timestep 8128:0.000543 -0.000622 0.000364 -0.000501 0.000148 -0.000231 -0.000001; 0.626876 0.710012 0.095551 -1.416590 -1.163746 0.985005 1.464042; -0.012183 -0.021661 0.001499 -0.065012 0.004421 0.022676 0.034742
At timestep 8129:0.000324 -0.000721 0.000223 -0.000504 0.000151 -0.000258 -0.000001; 0.626867 0.709988 0.095548 -1.416662 -1.163741 0.985044 1.464072; -0.010556 -0.020196 0.000071 -0.066360 0.002767 0.025457 0.035719
At timestep 8130:0.000368 -0.000576 0.000257 -0.000631 0.000180 -0.000263 -0.000001; 0.626854 0.709956 0.095547 -1.416731 -1.163733 0.985088 1.464095; -0.011292 -0.022577 -0.000788 -0.068446 0.001854 0.032915 0.030192
At timestep 8131:0.000838 -0.000396 0.000565 -0.000783 0.000215 -0.000247 -0.000001; 0.626838 0.709925 0.095549 -1.416804 -1.163727 0.985137 1.464126; -0.015779 -0.026569 0.000310 -0.070155 0.001497 0.034681 0.028360
At timestep 8132:0.001000 -0.000475 0.000678 -0.000827 0.000241 -0.000273 -0.000000; 0.626818 0.709901 0.095548 -1.416877 -1.163717 0.985189 1.464151; -0.017620 -0.026797 0.000207 -0.071523 0.006230 0.039388 0.029489
At timestep 8133:0.000779 -0.000405 0.000528 -0.000835 0.000234 -0.000283 0.000000; 0.626810 0.709872 0.095548 -1.416955 -1.163707 0.985241 1.464176; -0.014410 -0.028703 0.000138 -0.073306 0.010692 0.043028 0.027719
At timestep 8134:0.000682 -0.000053 0.000454 -0.001000 0.000243 -0.000264 0.000000; 0.626797 0.709834 0.095543 -1.417027 -1.163701 0.985301 1.464194; -0.013954 -0.033020 -0.001671 -0.073814 0.008261 0.046733 0.028343
At timestep 8135:0.001212 -0.000255 0.000820 -0.000927 0.000262 -0.000250 0.000001; 0.626777 0.709808 0.095548 -1.417102 -1.163693 0.985359 1.464216; -0.018578 -0.029363 0.000649 -0.071082 0.006103 0.048254 0.026577
At timestep 8136:0.001001 -0.000260 0.000686 -0.000871 0.000249 -0.000244 0.000001; 0.626764 0.709780 0.095545 -1.417176 -1.163683 0.985414 1.464243; -0.016980 -0.027623 -0.000403 -0.069014 0.004854 0.049962 0.030327
At timestep 8137:0.000822 -0.000135 0.000559 -0.000920 0.000245 -0.000249 0.000001; 0.626753 0.709749 0.095543 -1.417250 -1.163679 0.985473 1.464257; -0.014910 -0.030366 -0.001196 -0.070745 0.007584 0.051036 0.026274
At timestep 8138:0.001247 -0.000119 0.000843 -0.000974 0.000265 -0.000241 0.000002; 0.626735 0.709720 0.095553 -1.417328 -1.163668 0.985525 1.464279; -0.015963 -0.032301 0.002729 -0.073701 0.006376 0.052371 0.025458
At timestep 8139:0.001235 -0.000179 0.000829 -0.001042 0.000279 -0.000262 0.000000; 0.626715 0.709700 0.095547 -1.417397 -1.163659 0.985577 1.464294; -0.019814 -0.031121 -0.000779 -0.072673 0.004732 0.048610 0.022513
At timestep 8140:0.000956 -0.000185 0.000644 -0.001030 0.000270 -0.000283 0.000001; 0.626707 0.709667 0.095546 -1.417478 -1.163653 0.985627 1.464316; -0.015956 -0.032440 -0.000519 -0.075995 0.008219 0.049967 0.022524
At timestep 8141:0.001027 -0.000133 0.000681 -0.001018 0.000258 -0.000271 0.000001; 0.626691 0.709641 0.095548 -1.417555 -1.163650 0.985667 1.464333; -0.016036 -0.033750 0.000489 -0.075696 0.011213 0.045949 0.015859
At timestep 8142:0.001162 -0.000380 0.000778 -0.001048 0.000283 -0.000310 -0.000000; 0.626674 0.709615 0.095545 -1.417630 -1.163647 0.985707 1.464351; -0.019111 -0.031610 -0.000509 -0.077773 0.008064 0.043135 0.017317
At timestep 8143:0.000901 -0.000583 0.000610 -0.001010 0.000280 -0.000348 -0.000001; 0.626660 0.709594 0.095543 -1.417711 -1.163640 0.985744 1.464367; -0.017321 -0.029981 -0.001268 -0.080301 0.006691 0.041708 0.017141
At timestep 8144:0.001209 -0.000799 0.000823 -0.000991 0.000294 -0.000364 -0.000001; 0.626645 0.709570 0.095548 -1.417791 -1.163637 0.985777 1.464383; -0.019130 -0.028811 0.000918 -0.082278 0.004625 0.039188 0.016299
At timestep 8145:0.000898 -0.000480 0.000604 -0.000970 0.000260 -0.000312 -0.000001; 0.626631 0.709542 0.095545 -1.417869 -1.163632 0.985807 1.464408; -0.017323 -0.029544 -0.001151 -0.077416 0.003460 0.038143 0.014545
At timestep 8146:0.001099 -0.000499 0.000736 -0.001009 0.000271 -0.000313 -0.000002; 0.626616 0.709514 0.095545 -1.417943 -1.163631 0.985828 1.464424; -0.019291 -0.030034 -0.000767 -0.078041 0.002285 0.035975 0.013396
At timestep 8147:0.001064 -0.000630 0.000719 -0.000869 0.000249 -0.000302 -0.000001; 0.626603 0.709492 0.095549 -1.418018 -1.163627 0.985849 1.464453; -0.017600 -0.027624 0.001252 -0.076771 0.002040 0.034430 0.016782
At timestep 8148:0.000751 -0.000285 0.000496 -0.000967 0.000234 -0.000282 -0.000001; 0.626593 0.709461 0.095548 -1.418097 -1.163625 0.985873 1.464477; -0.014526 -0.031780 -0.000001 -0.077526 0.001519 0.034692 0.020549
At timestep 8149:0.000815 -0.000443 0.000541 -0.000842 0.000217 -0.000273 -0.000001; 0.626574 0.709438 0.095551 -1.418169 -1.163626 0.985898 1.464503; -0.015054 -0.029084 0.000835 -0.075257 0.000827 0.029915 0.020345
At timestep 8150:0.000855 -0.000619 0.000571 -0.000826 0.000224 -0.000294 -0.000002; 0.626558 0.709416 0.095546 -1.418243 -1.163623 0.985918 1.464533; -0.017635 -0.027099 -0.001207 -0.074453 0.000641 0.026311 0.024406
At timestep 8151:0.000830 -0.000857 0.000555 -0.000815 0.000226 -0.000335 -0.000002; 0.626545 0.709385 0.095548 -1.418325 -1.163622 0.985940 1.464560; -0.016400 -0.027431 0.000124 -0.079923 -0.000862 0.023993 0.026951
At timestep 8152:0.000836 -0.000763 0.000547 -0.000861 0.000225 -0.000340 -0.000002; 0.626525 0.709357 0.095548 -1.418401 -1.163622 0.985963 1.464597; -0.016280 -0.029959 0.000082 -0.081118 0.003835 0.022450 0.031236
At timestep 8153:0.001022 -0.000821 0.000674 -0.000854 0.000231 -0.000336 -0.000002; 0.626511 0.709326 0.095549 -1.418480 -1.163617 0.985991 1.464625; -0.017635 -0.029532 0.000890 -0.081158 0.002342 0.021298 0.030905
At timestep 8154:0.000680 -0.001248 0.000448 -0.000786 0.000223 -0.000412 -0.000002; 0.626497 0.709297 0.095548 -1.418571 -1.163611 0.986012 1.464666; -0.015503 -0.027571 -0.000242 -0.085735 0.001883 0.019503 0.034115
